"date","pos","id","artists","name","popularity"
"2023-12-09T13:19:58",44,"1foCxQtxBweJtZmdxhEHVO","Eartha Kitt,Henri René and His Orchestra","Santa Baby (with Henri René & His Orchestra)",77
"2023-12-09T13:19:58",45,"4HEOgBHRCExyYVeTyrXsnL","Frank Sinatra","Jingle Bells - Remastered 1999",85
"2023-12-09T13:19:58",46,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",92
"2023-12-09T13:19:58",47,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",91
"2023-12-09T13:19:58",48,"7aWeQwHSMD6TzPOepi1tlb","Nicki Minaj","Fallin 4 U",0
"2023-12-09T13:19:58",49,"0ZhPWSfAKzeVQbRG08E1iI","Nicki Minaj","Big Difference",0
"2023-12-09T13:19:58",50,"47ohYW8e7dxCYn9qbUMBCI","Darlene Love","Christmas (Baby Please Come Home)",82
"2023-12-10T13:20:04",1,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",96
"2023-12-10T13:20:04",2,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",92
"2023-12-10T13:20:04",3,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",98
"2023-12-10T13:20:04",4,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",87
"2023-12-10T13:20:04",5,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",78
"2023-12-10T13:20:04",6,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",96
"2023-12-10T13:20:04",7,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",93
"2023-12-10T13:20:04",8,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",89
"2023-12-10T13:20:04",9,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",85
"2023-12-10T13:20:04",10,"0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me",94
"2023-12-10T13:20:04",11,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-12-10T13:20:04",12,"3YZE5qDV7u1ZD1gZc47ZeR","Kelly Clarkson","Underneath the Tree",84
"2023-12-10T13:20:04",13,"7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride",81
"2023-12-10T13:20:04",14,"4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)",89
"2023-12-10T13:20:04",15,"0oPdaY4dXtc3ZsaG17V972","José Feliciano","Feliz Navidad",86
"2023-12-10T13:20:04",16,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",88
"2023-12-10T13:20:04",17,"6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas",81
"2023-12-10T13:20:04",18,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2023-12-10T13:20:04",19,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",93
"2023-12-10T13:20:04",20,"2pXpURmn6zC5ZYDMms6fwa","Perry Como,The Fontane Sisters,Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",88
"2023-12-10T13:20:04",21,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-12-10T13:20:04",22,"4HEOgBHRCExyYVeTyrXsnL","Frank Sinatra","Jingle Bells - Remastered 1999",86
"2023-12-10T13:20:04",23,"1foCxQtxBweJtZmdxhEHVO","Eartha Kitt,Henri René and His Orchestra","Santa Baby (with Henri René & His Orchestra)",77
"2023-12-10T13:20:04",24,"4I4G0LD277PWvfblYtSf91","Nicki Minaj,Drake","Needle (feat. Drake)",73
"2023-12-10T13:20:04",25,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",90
"2023-12-10T13:20:04",26,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-12-10T13:20:04",27,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",84
"2023-12-10T13:20:04",28,"5ZJGv7aGdIr9IGpxzSG18T","Nicki Minaj,Lil Uzi Vert","Everybody (feat. Lil Uzi Vert)",70
"2023-12-10T13:20:04",29,"47ohYW8e7dxCYn9qbUMBCI","Darlene Love","Christmas (Baby Please Come Home)",82
"2023-12-10T13:20:04",30,"3QiAAp20rPC3dcAtKtMaqQ","Elvis Presley","Blue Christmas",87
"2023-12-10T13:20:04",31,"5xlS0QkVrSH7ssEbBgBzbM","The Beach Boys","Little Saint Nick - 1991 Remix",82
"2023-12-10T13:20:04",32,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-12-10T13:20:04",33,"4kKdvXD0ez7jp1296JmAts","Frank Sinatra,B. Swanson Quartet","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",88
"2023-12-10T13:20:04",34,"0rHToGels2lt8Y0mCYoF90","Nat King Cole","Deck The Halls",86
"2023-12-10T13:20:04",35,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2023-12-10T13:20:04",36,"2pnPe4pJtq7689i5ydzvJJ","Chuck Berry","Run Rudolph Run",86
"2023-12-10T13:20:04",37,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",65
"2023-12-10T13:20:04",38,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",92
"2023-12-10T13:20:04",39,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-12-10T13:20:04",40,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2023-12-10T13:20:04",41,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",85
"2023-12-10T13:20:04",42,"7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe",90
"2023-12-10T13:20:04",43,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",90
"2023-12-10T13:20:04",44,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",91
"2023-12-10T13:20:04",45,"04vLj9QUXoKdRlsp3gkURo","Bing Crosby,The Andrews Sisters","Mele Kalikimaka (Merry Christmas)",84
"2023-12-10T13:20:04",46,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",94
"2023-12-10T13:20:04",47,"51hyZpbJlIgZIaX3TtMxmu","Tate McRae","run for the hills",72
"2023-12-10T13:20:04",48,"3CWq0pAKKTWb0K4yiglDc4","Taylor Swift","You’re Losing Me (From The Vault)",92
"2023-12-10T13:20:04",49,"1SV1fxF65n9NhRHp3KlBuu","Paul McCartney","Wonderful Christmastime - Edited Version / Remastered 2011",88
"2023-12-10T13:20:04",50,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",71
"2023-12-11 14:24:21",1,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",96
"2023-12-11 14:24:21",2,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",92
"2023-12-11 14:24:21",3,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",98
"2023-12-11 14:24:21",4,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",78
"2023-12-11 14:24:21",5,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",87
"2023-12-11 14:24:21",6,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",96
"2023-12-11 14:24:21",7,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",94
"2023-12-11 14:24:21",8,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",90
"2023-12-11 14:24:21",9,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",85
"2023-12-11 14:24:21",10,"0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me",95
"2023-12-11 14:24:21",11,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-12-11 14:24:21",12,"3YZE5qDV7u1ZD1gZc47ZeR","Kelly Clarkson","Underneath the Tree",84
"2023-12-11 14:24:21",13,"7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride",81
"2023-12-11 14:24:21",14,"4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)",89
"2023-12-11 14:24:21",15,"0oPdaY4dXtc3ZsaG17V972","José Feliciano","Feliz Navidad",86
"2023-12-11 14:24:21",16,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",89
"2023-12-11 14:24:21",17,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2023-12-11 14:24:21",18,"6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas",81
"2023-12-11 14:24:21",19,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",93
"2023-12-11 14:24:21",20,"2pXpURmn6zC5ZYDMms6fwa","Perry Como,The Fontane Sisters,Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",88
"2023-12-11 14:24:21",21,"4HEOgBHRCExyYVeTyrXsnL","Frank Sinatra","Jingle Bells - Remastered 1999",86
"2023-12-11 14:24:21",22,"1foCxQtxBweJtZmdxhEHVO","Eartha Kitt,Henri René and His Orchestra","Santa Baby (with Henri René & His Orchestra)",78
"2023-12-11 14:24:21",23,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-12-11 14:24:21",24,"47ohYW8e7dxCYn9qbUMBCI","Darlene Love","Christmas (Baby Please Come Home)",83
"2023-12-11 14:24:21",25,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",85
"2023-12-11 14:24:21",26,"5xlS0QkVrSH7ssEbBgBzbM","The Beach Boys","Little Saint Nick - 1991 Remix",83
"2023-12-11 14:24:21",27,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",90
"2023-12-11 14:24:21",28,"3QiAAp20rPC3dcAtKtMaqQ","Elvis Presley","Blue Christmas",87
"2023-12-11 14:24:21",29,"4kKdvXD0ez7jp1296JmAts","Frank Sinatra,B. Swanson Quartet","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",89
"2023-12-11 14:24:21",30,"0rHToGels2lt8Y0mCYoF90","Nat King Cole","Deck The Halls",86
"2023-12-11 14:24:21",31,"2pnPe4pJtq7689i5ydzvJJ","Chuck Berry","Run Rudolph Run",86
"2023-12-11 14:24:21",32,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-12-11 14:24:21",33,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-12-11 14:24:21",34,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",92
"2023-12-11 14:24:21",35,"4I4G0LD277PWvfblYtSf91","Nicki Minaj,Drake","Needle (feat. Drake)",77
"2023-12-11 14:24:21",36,"7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe",91
"2023-12-11 14:24:21",37,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2023-12-11 14:24:21",38,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",85
"2023-12-11 14:24:21",39,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-12-11 14:24:21",40,"04vLj9QUXoKdRlsp3gkURo","Bing Crosby,The Andrews Sisters","Mele Kalikimaka (Merry Christmas)",84
"2023-12-11 14:24:21",41,"5ZJGv7aGdIr9IGpxzSG18T","Nicki Minaj,Lil Uzi Vert","Everybody (feat. Lil Uzi Vert)",75
"2023-12-11 14:24:21",42,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",90
"2023-12-11 14:24:21",43,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2023-12-11 14:24:21",44,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",69
"2023-12-11 14:24:21",45,"1SV1fxF65n9NhRHp3KlBuu","Paul McCartney","Wonderful Christmastime - Edited Version / Remastered 2011",89
"2023-12-11 14:24:21",46,"3bMfUUpzUzqWp9II00yRhE","Vince Guaraldi Trio","Christmas Time Is Here",82
"2023-12-11 14:24:21",47,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",91
"2023-12-11 14:24:21",48,"3QIoEi8Enr9uHffwInGIsC","Eagles","Please Come Home for Christmas - 2013 Remaster",85
"2023-12-11 14:24:21",49,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",94
"2023-12-11 14:24:21",50,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",94
"2023-12-12 13:39:01",1,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",97
"2023-12-12 13:39:01",2,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",93
"2023-12-12 13:39:01",3,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",99
"2023-12-12 13:39:01",4,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",96
"2023-12-12 13:39:01",5,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",88
"2023-12-12 13:39:01",6,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",78
"2023-12-12 13:39:01",7,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-12-12 13:39:01",8,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2023-12-12 13:39:01",9,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",94
"2023-12-12 13:39:01",10,"6V2JPFiAeqfZjM3A8VNr5q","Ariana Grande","Santa Tell Me - Naughty Version",15
"2023-12-12 13:39:01",11,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",93
"2023-12-12 13:39:01",12,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",86
"2023-12-12 13:39:01",13,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",90
"2023-12-12 13:39:01",14,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-12-12 13:39:01",15,"3YZE5qDV7u1ZD1gZc47ZeR","Kelly Clarkson","Underneath the Tree",84
"2023-12-12 13:39:01",16,"7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride",82
"2023-12-12 13:39:01",17,"4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)",90
"2023-12-12 13:39:01",18,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",90
"2023-12-12 13:39:01",19,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",89
"2023-12-12 13:39:01",20,"0oPdaY4dXtc3ZsaG17V972","José Feliciano","Feliz Navidad",86
"2023-12-12 13:39:01",21,"6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas",82
"2023-12-12 13:39:01",22,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",85
"2023-12-12 13:39:01",23,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-12-12 13:39:01",24,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2023-12-12 13:39:01",25,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-12-12 13:39:01",26,"2pXpURmn6zC5ZYDMms6fwa","Perry Como,The Fontane Sisters,Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",89
"2023-12-12 13:39:01",27,"4HEOgBHRCExyYVeTyrXsnL","Frank Sinatra","Jingle Bells - Remastered 1999",86
"2023-12-12 13:39:01",28,"1foCxQtxBweJtZmdxhEHVO","Eartha Kitt,Henri René and His Orchestra","Santa Baby (with Henri René & His Orchestra)",78
"2023-12-12 13:39:01",29,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",90
"2023-12-12 13:39:01",30,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2023-12-12 13:39:01",31,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",72
"2023-12-12 13:39:01",32,"4I4G0LD277PWvfblYtSf91","Nicki Minaj,Drake","Needle (feat. Drake)",79
"2023-12-12 13:39:01",33,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2023-12-12 13:39:01",34,"51hyZpbJlIgZIaX3TtMxmu","Tate McRae","run for the hills",78
"2023-12-12 13:39:01",35,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",91
"2023-12-12 13:39:01",36,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",85
"2023-12-12 13:39:01",37,"47ohYW8e7dxCYn9qbUMBCI","Darlene Love","Christmas (Baby Please Come Home)",83
"2023-12-12 13:39:01",38,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-12-12 13:39:01",39,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",94
"2023-12-12 13:39:01",40,"5xlS0QkVrSH7ssEbBgBzbM","The Beach Boys","Little Saint Nick - 1991 Remix",83
"2023-12-12 13:39:01",41,"5ZJGv7aGdIr9IGpxzSG18T","Nicki Minaj,Lil Uzi Vert","Everybody (feat. Lil Uzi Vert)",77
"2023-12-12 13:39:01",42,"0rHToGels2lt8Y0mCYoF90","Nat King Cole","Deck The Halls",87
"2023-12-12 13:39:01",43,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",92
"2023-12-12 13:39:01",44,"3QiAAp20rPC3dcAtKtMaqQ","Elvis Presley","Blue Christmas",88
"2023-12-12 13:39:01",45,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",94
"2023-12-12 13:39:01",46,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2023-12-12 13:39:01",47,"3CWq0pAKKTWb0K4yiglDc4","Taylor Swift","You’re Losing Me (From The Vault)",92
"2023-12-12 13:39:01",48,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",91
"2023-12-12 13:39:01",49,"7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe",91
"2023-12-12 13:39:01",50,"4kKdvXD0ez7jp1296JmAts","Frank Sinatra,B. Swanson Quartet","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",89
"2023-12-13 12:47:21",1,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",97
"2023-12-13 12:47:21",2,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",93
"2023-12-13 12:47:21",3,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",99
"2023-12-13 12:47:21",4,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",96
"2023-12-13 12:47:21",5,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",88
"2023-12-13 12:47:21",6,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-12-13 12:47:21",7,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2023-12-13 12:47:21",8,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",79
"2023-12-13 12:47:21",9,"6V2JPFiAeqfZjM3A8VNr5q","Ariana Grande","Santa Tell Me - Naughty Version",56
"2023-12-13 12:47:21",10,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",93
"2023-12-13 12:47:21",11,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",94
"2023-12-13 12:47:21",12,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-12-13 12:47:21",13,"1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas",86
"2023-12-13 12:47:21",14,"77khP2fIVhSW23NwxrRluh","Burl Ives","A Holly Jolly Christmas",90
"2023-12-13 12:47:21",15,"3YZE5qDV7u1ZD1gZc47ZeR","Kelly Clarkson","Underneath the Tree",85
"2023-12-13 12:47:21",16,"1udwFobQ1JoOdWPQrp2b6u","JID,21 Savage,Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)",91
"2023-12-13 12:47:21",17,"6tjituizSxwSmBB5vtgHZE","Michael Bublé","Holly Jolly Christmas",82
"2023-12-13 12:47:21",18,"5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills",85
"2023-12-13 12:47:21",19,"7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride",82
"2023-12-13 12:47:21",20,"4PS1e8f2LvuTFgUs1Cn3ON","Nat King Cole","The Christmas Song (Merry Christmas To You)",90
"2023-12-13 12:47:21",21,"0oPdaY4dXtc3ZsaG17V972","José Feliciano","Feliz Navidad",87
"2023-12-13 12:47:21",22,"2YSzYUF3jWqb9YP9VXmpjE","Drake,Yeat","IDGAF (feat. Yeat)",93
"2023-12-13 12:47:21",23,"1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer",99
"2023-12-13 12:47:21",24,"4so0Wek9Ig1p6CRCHuINwW","Bing Crosby,Ken Darby Singers,John Scott Trotter & His Orchestra","White Christmas - 1947 Version",89
"2023-12-13 12:47:21",25,"4iZ4pt7kvcaH6Yo8UoZ4s2","SZA","Snooze",93
"2023-12-13 12:47:21",26,"4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean",93
"2023-12-13 12:47:21",27,"4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes",74
"2023-12-13 12:47:21",28,"3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange",90
"2023-12-13 12:47:21",29,"7aqfrAY2p9BUSiupwk3svU","Drake,J. Cole","First Person Shooter (feat. J. Cole)",91
"2023-12-13 12:47:21",30,"2pXpURmn6zC5ZYDMms6fwa","Perry Como,The Fontane Sisters,Mitchell Ayres & His Orchestra","It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)",89
"2023-12-13 12:47:21",31,"56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red",88
"2023-12-13 12:47:21",32,"4HEOgBHRCExyYVeTyrXsnL","Frank Sinatra","Jingle Bells - Remastered 1999",87
"2023-12-13 12:47:21",33,"4I4G0LD277PWvfblYtSf91","Nicki Minaj,Drake","Needle (feat. Drake)",81
"2023-12-13 12:47:21",34,"7K3BhSpAxZBznislvUMVtn","Morgan Wallen","Last Night",86
"2023-12-13 12:47:21",35,"6rjuKpPydT2SxN15TZpV7r","Lil Tecca","500lbs",85
"2023-12-13 12:47:21",36,"1foCxQtxBweJtZmdxhEHVO","Eartha Kitt,Henri René and His Orchestra","Santa Baby (with Henri René & His Orchestra)",78
"2023-12-13 12:47:21",37,"1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire",94
"2023-12-13 12:47:21",38,"6wsqVwoiVH2kde4k4KKAFU","Travis Scott","I KNOW ?",91
"2023-12-13 12:47:21",39,"1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)",94
"2023-12-13 12:47:21",40,"1Qrg8KqiBpW07V7PNxwwwL","SZA","Kill Bill",92
"2023-12-13 12:47:21",41,"3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White",91
"2023-12-13 12:47:21",42,"5ZJGv7aGdIr9IGpxzSG18T","Nicki Minaj,Lil Uzi Vert","Everybody (feat. Lil Uzi Vert)",78
"2023-12-13 12:47:21",43,"1a73gcEg6h6Re6hHXoVltJ","Nicki Minaj","FTCU",77
"2023-12-13 12:47:21",44,"3CWq0pAKKTWb0K4yiglDc4","Taylor Swift","You’re Losing Me (From The Vault)",93
"2023-12-13 12:47:21",45,"47ohYW8e7dxCYn9qbUMBCI","Darlene Love","Christmas (Baby Please Come Home)",83
"2023-12-13 12:47:21",46,"51hyZpbJlIgZIaX3TtMxmu","Tate McRae","run for the hills",80
"2023-12-13 12:47:21",47,"3QiAAp20rPC3dcAtKtMaqQ","Elvis Presley","Blue Christmas",88
"2023-12-13 12:47:21",48,"4kKdvXD0ez7jp1296JmAts","Frank Sinatra,B. Swanson Quartet","Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)",89
"2023-12-13 12:47:21",49,"7xapw9Oy21WpfEcib2ErSA","Justin Bieber","Mistletoe",91
"2023-12-13 12:47:21",50,"68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz",91
"2023-12-14 10:36:31",1,"2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree",97
"2023-12-14 10:36:31",2,"0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You",99
"2023-12-14 10:36:31",3,"7vQbuQcyTflfCIOu3Uzzya","Bobby Helms","Jingle Bell Rock",93
"2023-12-14 10:36:31",4,"4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me",97
"2023-12-14 10:36:31",5,"06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version",88
"2023-12-14 10:36:31",6,"1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year",79
"2023-12-14 10:36:31",7,"3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy",100
"2023-12-14 10:36:31",8,"3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine",98
"2023-12-14 10:36:31",9,"0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season",93
"2023-12-14 10:36:31",10,"2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!",94
"2023-12-14 10:36:31",11,"4KULAymBBJcPRpk1yO4dOG","Zach Bryan,Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)",93
"2023-12-14 10:36:31",12,"0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me",95
